date,MKPRU
02-Aug-2013,103.8
03-Aug-2013,104.6746
04-Aug-2013,104.95
05-Aug-2013,106.8838
06-Aug-2013,105.6
07-Aug-2013,106.56
08-Aug-2013,102.3
09-Aug-2013,102.618
10-Aug-2013,102.8
11-Aug-2013,104.995
12-Aug-2013,107.2988
13-Aug-2013,106.64
14-Aug-2013,98.28
15-Aug-2013,98.51
16-Aug-2013,98.08
17-Aug-2013,99.02
18-Aug-2013,102.07
19-Aug-2013,99.3
20-Aug-2013,109.75
21-Aug-2013,111.01
22-Aug-2013,110.43
23-Aug-2013,108.79
24-Aug-2013,112.9
25-Aug-2013,109.04
26-Aug-2013,117.52
27-Aug-2013,119.25
28-Aug-2013,117.72
29-Aug-2013,124.79
30-Aug-2013,132.75
31-Aug-2013,124.84
01-Sep-2013,131.03
02-Sep-2013,130.45
03-Sep-2013,130.09
04-Sep-2013,124.51
05-Sep-2013,122.44
06-Sep-2013,122.63
07-Sep-2013,118.51
08-Sep-2013,121.66
09-Sep-2013,118.18
10-Sep-2013,124.1
11-Sep-2013,128.45
12-Sep-2013,126.54
13-Sep-2013,124.32
14-Sep-2013,125.46
15-Sep-2013,124.05
16-Sep-2013,127.56
17-Sep-2013,127.23
18-Sep-2013,139.15
19-Sep-2013,123.98
20-Sep-2013,123.5
21-Sep-2013,123.04
22-Sep-2013,123.02
23-Sep-2013,122.59
24-Sep-2013,122.65
25-Sep-2013,123.85
26-Sep-2013,125.6
27-Sep-2013,124.65
28-Sep-2013,128.1
29-Sep-2013,125.8
30-Sep-2013,127.01
01-Oct-2013,104.47
02-Oct-2013,116.95
03-Oct-2013,103.85
04-Oct-2013,121.51
05-Oct-2013,121.6
06-Oct-2013,121.2
07-Oct-2013,123.84
08-Oct-2013,126.08
09-Oct-2013,124.12
10-Oct-2013,126.84
11-Oct-2013,127.53
12-Oct-2013,127.41
13-Oct-2013,135.69
14-Oct-2013,139.24
15-Oct-2013,135.17
16-Oct-2013,143.33
17-Oct-2013,150.59
18-Oct-2013,143.94
19-Oct-2013,165.71
20-Oct-2013,177.07
21-Oct-2013,186.12
22-Oct-2013,199.95
23-Oct-2013,195.78
24-Oct-2013,203.7
25-Oct-2013,179.71
26-Oct-2013,189.06
27-Oct-2013,179.56
28-Oct-2013,202.09
29-Oct-2013,203.39
30-Oct-2013,216
31-Oct-2013,203.24
01-Nov-2013,204.15
02-Nov-2013,203
03-Nov-2013,225.1
04-Nov-2013,246.63
05-Nov-2013,229.95
06-Nov-2013,292.32
07-Nov-2013,325.56
08-Nov-2013,291.02
09-Nov-2013,296.91
10-Nov-2013,339.38
11-Nov-2013,328
12-Nov-2013,391.64
13-Nov-2013,416.5
14-Nov-2013,393
15-Nov-2013,433.53
16-Nov-2013,463
17-Nov-2013,437.24
18-Nov-2013,559.99
19-Nov-2013,595
20-Nov-2013,547
21-Nov-2013,761
22-Nov-2013,837.99
23-Nov-2013,795
24-Nov-2013,814
25-Nov-2013,844.9
26-Nov-2013,814.56
27-Nov-2013,1009
28-Nov-2013,1083.9
29-Nov-2013,1014.1
30-Nov-2013,970
01-Dec-2013,992.27
02-Dec-2013,955.01
03-Dec-2013,1151
04-Dec-2013,1028.34
05-Dec-2013,1136.9
06-Dec-2013,727.29
07-Dec-2013,722.99
08-Dec-2013,705.91
09-Dec-2013,936.98
10-Dec-2013,886.2
11-Dec-2013,978.76
12-Dec-2013,874
13-Dec-2013,864.7
14-Dec-2013,885
15-Dec-2013,709
16-Dec-2013,702.05
17-Dec-2013,690
18-Dec-2013,653
19-Dec-2013,660
20-Dec-2013,685.3
21-Dec-2013,637
22-Dec-2013,639.9
23-Dec-2013,614.11
24-Dec-2013,658.07
25-Dec-2013,734.42
26-Dec-2013,679.02
27-Dec-2013,701.61
28-Dec-2013,714.79
29-Dec-2013,715
30-Dec-2013,731
31-Dec-2013,746.9
01-Jan-2014,732
02-Jan-2014,806.21
03-Jan-2014,822.38
04-Jan-2014,807.39
05-Jan-2014,934.21
06-Jan-2014,867.38
07-Jan-2014,915.69
08-Jan-2014,809.17
09-Jan-2014,827.46
10-Jan-2014,826.28
11-Jan-2014,851
12-Jan-2014,807.83
13-Jan-2014,844.04
14-Jan-2014,847.7
15-Jan-2014,830.9
16-Jan-2014,841.83
17-Jan-2014,801.53
18-Jan-2014,833
19-Jan-2014,811.2
20-Jan-2014,822.56
21-Jan-2014,813.05
22-Jan-2014,824.78
23-Jan-2014,789.1
24-Jan-2014,806
25-Jan-2014,780.02
26-Jan-2014,777
27-Jan-2014,800.2
28-Jan-2014,747.57
29-Jan-2014,799.37
30-Jan-2014,802.5
31-Jan-2014,800
01-Feb-2014,819.57
02-Feb-2014,813.8
03-Feb-2014,814.34
04-Feb-2014,800
05-Feb-2014,778
06-Feb-2014,781
07-Feb-2014,707
08-Feb-2014,710
09-Feb-2014,680.8
10-Feb-2014,670
11-Feb-2014,667.01
12-Feb-2014,675.1
13-Feb-2014,672.1
14-Feb-2014,651.42
15-Feb-2014,670.29
16-Feb-2014,642
17-Feb-2014,626.77
18-Feb-2014,629.96
19-Feb-2014,582.7
20-Feb-2014,566.16
21-Feb-2014,563
22-Feb-2014,626.77
23-Feb-2014,545
24-Feb-2014,611.05
25-Feb-2014,585.38
26-Feb-2014,585.17
27-Feb-2014,585.21
28-Feb-2014,571.5
01-Mar-2014,559.88
02-Mar-2014,567.48
03-Mar-2014,677.61
04-Mar-2014,664.85
05-Mar-2014,673.28
06-Mar-2014,621.3
07-Mar-2014,609
08-Mar-2014,631.99
09-Mar-2014,621.99
10-Mar-2014,622.9
11-Mar-2014,629.33
12-Mar-2014,642.61
13-Mar-2014,636.47
14-Mar-2014,641.01
15-Mar-2014,634.94
16-Mar-2014,624.7
17-Mar-2014,634.99
18-Mar-2014,608.41
19-Mar-2014,590
20-Mar-2014,611.2
21-Mar-2014,557
22-Mar-2014,567.13
23-Mar-2014,563.01
24-Mar-2014,580.02
25-Mar-2014,585.7
26-Mar-2014,585.79
27-Mar-2014,503
28-Mar-2014,499.94
29-Mar-2014,499.6
30-Mar-2014,457
31-Mar-2014,479.51
01-Apr-2014,457.49
02-Apr-2014,446.31
03-Apr-2014,446.01
04-Apr-2014,448.72
05-Apr-2014,459.67
06-Apr-2014,447.74
07-Apr-2014,458
08-Apr-2014,443.1
09-Apr-2014,401
10-Apr-2014,441.93
11-Apr-2014,424.98
12-Apr-2014,405
13-Apr-2014,423.37
14-Apr-2014,489.91
15-Apr-2014,511.5
16-Apr-2014,523
17-Apr-2014,479.98
18-Apr-2014,499.9
19-Apr-2014,482.11
20-Apr-2014,496.5
21-Apr-2014,493.33
22-Apr-2014,498.38
23-Apr-2014,491.6
24-Apr-2014,459.15
25-Apr-2014,502.15
26-Apr-2014,440.1
27-Apr-2014,447
28-Apr-2014,438.8
29-Apr-2014,449
30-Apr-2014,460.01
01-May-2014,452.03
02-May-2014,434.5
03-May-2014,436.21
04-May-2014,440
05-May-2014,430.33
06-May-2014,446.65
07-May-2014,428.01
08-May-2014,452.02
09-May-2014,452.42
10-May-2014,449
11-May-2014,441.5
12-May-2014,438.95
13-May-2014,442.45
14-May-2014,448.99
15-May-2014,449.51
16-May-2014,446.53
17-May-2014,447.14
18-May-2014,446.42
19-May-2014,446.89
20-May-2014,494.87
21-May-2014,523.84
22-May-2014,493.97
23-May-2014,521.52
24-May-2014,575
25-May-2014,527.91
26-May-2014,581.87
27-May-2014,574.33
28-May-2014,572.7
29-May-2014,609.03
30-May-2014,620.45
31-May-2014,621.3
01-Jun-2014,631.49
02-Jun-2014,673.9
03-Jun-2014,662
04-Jun-2014,658.72
05-Jun-2014,655.75
06-Jun-2014,661.48
07-Jun-2014,652
08-Jun-2014,650.93
09-Jun-2014,657.11
10-Jun-2014,639.99
11-Jun-2014,617
12-Jun-2014,624.97
13-Jun-2014,557.92
14-Jun-2014,560.49
15-Jun-2014,572.28
16-Jun-2014,597.65
17-Jun-2014,604.6
18-Jun-2014,608
19-Jun-2014,593.33
20-Jun-2014,590.99
21-Jun-2014,593.48
22-Jun-2014,591.5
23-Jun-2014,585.54
24-Jun-2014,588.25
25-Jun-2014,569
26-Jun-2014,588.97
27-Jun-2014,577.34
28-Jun-2014,596
29-Jun-2014,620
30-Jun-2014,599.99
01-Jul-2014,654
02-Jul-2014,644.04
03-Jul-2014,650.49
04-Jul-2014,632.78
05-Jul-2014,634.49
06-Jul-2014,631
07-Jul-2014,623.7
08-Jul-2014,624.84
09-Jul-2014,624.97
10-Jul-2014,630.31
11-Jul-2014,631.98
12-Jul-2014,634
13-Jul-2014,622.8
14-Jul-2014,623.17
15-Jul-2014,621.21
16-Jul-2014,626
17-Jul-2014,629.86
18-Jul-2014,625.8
19-Jul-2014,623.77
20-Jul-2014,619.14
21-Jul-2014,627
22-Jul-2014,622.01
23-Jul-2014,601.18
24-Jul-2014,620.43
25-Jul-2014,595.88
26-Jul-2014,592.51
27-Jul-2014,595.9
28-Jul-2014,581.5
29-Jul-2014,573.48
30-Jul-2014,585.5
31-Jul-2014,601.94
01-Aug-2014,591.59
02-Aug-2014,595.76
03-Aug-2014,593.94
04-Aug-2014,580.21
05-Aug-2014,588.5
06-Aug-2014,587.24
07-Aug-2014,589.3
08-Aug-2014,585.02
09-Aug-2014,588.99
10-Aug-2014,578.97
11-Aug-2014,590.74
12-Aug-2014,550.14
13-Aug-2014,521.66
14-Aug-2014,549.98
15-Aug-2014,509
16-Aug-2014,491.88
17-Aug-2014,523.88
18-Aug-2014,487.5
19-Aug-2014,507.3
20-Aug-2014,490
21-Aug-2014,518.25
22-Aug-2014,503.88
23-Aug-2014,515.69
24-Aug-2014,503.79
25-Aug-2014,512.79
26-Aug-2014,501.55
27-Aug-2014,509.39
28-Aug-2014,511.99
29-Aug-2014,506.61
30-Aug-2014,477.98
31-Aug-2014,482.59
01-Sep-2014,478.87
02-Sep-2014,472.76
03-Sep-2014,486
04-Sep-2014,474.5
05-Sep-2014,481.09
06-Sep-2014,480.62
07-Sep-2014,479.59
08-Sep-2014,466.48
09-Sep-2014,485.03
10-Sep-2014,473.35
11-Sep-2014,470.43
12-Sep-2014,479.86
13-Sep-2014,474.62
14-Sep-2014,475.3
15-Sep-2014,468
16-Sep-2014,470.83
17-Sep-2014,428.19
18-Sep-2014,398.89
19-Sep-2014,425.56
20-Sep-2014,406.3
21-Sep-2014,400.98
22-Sep-2014,401.15
23-Sep-2014,431.91
24-Sep-2014,408.08
25-Sep-2014,423.68
26-Sep-2014,400.74
27-Sep-2014,380
28-Sep-2014,400.39
29-Sep-2014,382.67
30-Sep-2014,385.27
01-Oct-2014,390.18
02-Oct-2014,363.75
03-Oct-2014,336
04-Oct-2014,358.9
05-Oct-2014,331.2
06-Oct-2014,330.7
07-Oct-2014,327.61
08-Oct-2014,378.94
09-Oct-2014,358.97
10-Oct-2014,363.61
11-Oct-2014,364.83
12-Oct-2014,381.46
13-Oct-2014,380.8
14-Oct-2014,394
15-Oct-2014,378.02
16-Oct-2014,394.84
17-Oct-2014,389.68
18-Oct-2014,388.99
19-Oct-2014,391
20-Oct-2014,387
21-Oct-2014,385.1
22-Oct-2014,385.89
23-Oct-2014,358.46
24-Oct-2014,348.89
25-Oct-2014,358.49
26-Oct-2014,356.5
27-Oct-2014,354.94
28-Oct-2014,350.9
29-Oct-2014,337
30-Oct-2014,340.95
31-Oct-2014,345.3
01-Nov-2014,326.41
02-Nov-2014,325.81
03-Nov-2014,324.36
04-Nov-2014,341.99
05-Nov-2014,347.96
06-Nov-2014,338.63
07-Nov-2014,345.84
08-Nov-2014,356.34
09-Nov-2014,346.94
10-Nov-2014,365.04
11-Nov-2014,430.07
12-Nov-2014,369.41
13-Nov-2014,396.56
14-Nov-2014,373.14
15-Nov-2014,399.11
16-Nov-2014,378.48
17-Nov-2014,379.91
18-Nov-2014,388.87
19-Nov-2014,361.7
20-Nov-2014,356.9
21-Nov-2014,356.47
22-Nov-2014,362.99
23-Nov-2014,384
24-Nov-2014,367.12
25-Nov-2014,371.44
26-Nov-2014,372.62
27-Nov-2014,366.86
28-Nov-2014,377.22
29-Nov-2014,375.96
30-Nov-2014,375.59
01-Dec-2014,381.93
02-Dec-2014,378.25
03-Dec-2014,379.62
04-Dec-2014,373.98
05-Dec-2014,374.05
06-Dec-2014,376
07-Dec-2014,367.01
08-Dec-2014,350.29
09-Dec-2014,362.99
10-Dec-2014,356.1
11-Dec-2014,355.08
12-Dec-2014,348.97
13-Dec-2014,353.28
14-Dec-2014,352.15
15-Dec-2014,357.8
16-Dec-2014,318.2
17-Dec-2014,317.7
18-Dec-2014,321.34
19-Dec-2014,325.7
20-Dec-2014,326.93
21-Dec-2014,331.52
22-Dec-2014,336.96
23-Dec-2014,327.59
24-Dec-2014,336.95
25-Dec-2014,328.09
26-Dec-2014,314.45
27-Dec-2014,329.94
28-Dec-2014,314.49
29-Dec-2014,313.09
30-Dec-2014,313.4
31-Dec-2014,315.7
01-Jan-2015,316.15
02-Jan-2015,314.81
03-Jan-2015,270.93
04-Jan-2015,276.8
05-Jan-2015,263.17
06-Jan-2015,276.8
07-Jan-2015,276.8
08-Jan-2015,297.99
09-Jan-2015,278
10-Jan-2015,272.25
11-Jan-2015,275.97
12-Jan-2015,230.89
13-Jan-2015,176.5
14-Jan-2015,222
15-Jan-2015,205.35
16-Jan-2015,197.12
17-Jan-2015,208.13
18-Jan-2015,212.39
19-Jan-2015,212.99
20-Jan-2015,216.01
21-Jan-2015,233.9
22-Jan-2015,233.03
23-Jan-2015,233.51
24-Jan-2015,247.11
25-Jan-2015,271.47
26-Jan-2015,254.32
27-Jan-2015,249.25
28-Jan-2015,233.19
29-Jan-2015,236.2
30-Jan-2015,229.7
31-Jan-2015,220.72
01-Feb-2015,219.25
02-Feb-2015,236.51
03-Feb-2015,222.56
04-Feb-2015,227.53
05-Feb-2015,220.47
06-Feb-2015,225.16
07-Feb-2015,222.36
08-Feb-2015,220.39
09-Feb-2015,220.16
10-Feb-2015,219.93
11-Feb-2015,221.83
12-Feb-2015,239.94
13-Feb-2015,222.33
14-Feb-2015,243.99
15-Feb-2015,235.86
16-Feb-2015,234.18
17-Feb-2015,234.87
18-Feb-2015,241.59
19-Feb-2015,237.44
20-Feb-2015,245.66
21-Feb-2015,236
22-Feb-2015,245.41
23-Feb-2015,240.1
24-Feb-2015,238.59
25-Feb-2015,239.94
26-Feb-2015,254
27-Feb-2015,252.98
28-Feb-2015,252.11
01-Mar-2015,263.81
02-Mar-2015,275.8
03-Mar-2015,275.87
04-Mar-2015,265.63
05-Mar-2015,272.12
06-Mar-2015,273.11
07-Mar-2015,273.87
08-Mar-2015,287.48
09-Mar-2015,275
10-Mar-2015,293.29
11-Mar-2015,297.39
12-Mar-2015,296.56
13-Mar-2015,284.21
14-Mar-2015,283.57
15-Mar-2015,282.2
16-Mar-2015,287.02
17-Mar-2015,265.85
18-Mar-2015,284.48
19-Mar-2015,259.8
20-Mar-2015,257.83
21-Mar-2015,262.1
22-Mar-2015,266.07
23-Mar-2015,247.83
24-Mar-2015,265.99
25-Mar-2015,251.98
26-Mar-2015,248.63
27-Mar-2015,249.23
28-Mar-2015,244.05
29-Mar-2015,245.18
30-Mar-2015,242.34
31-Mar-2015,242.7
01-Apr-2015,252.44
02-Apr-2015,246.49
03-Apr-2015,253.77
04-Apr-2015,257.03
05-Apr-2015,253.67
06-Apr-2015,255.48
07-Apr-2015,245.89
08-Apr-2015,253.9
09-Apr-2015,235.71
10-Apr-2015,236.7
11-Apr-2015,236
12-Apr-2015,225.99
13-Apr-2015,216
14-Apr-2015,223.01
15-Apr-2015,229.62
16-Apr-2015,222.67
17-Apr-2015,227.5
18-Apr-2015,225.72
19-Apr-2015,224.63
20-Apr-2015,222.61
21-Apr-2015,237.34
22-Apr-2015,235.48
23-Apr-2015,233.59
24-Apr-2015,228.6
25-Apr-2015,218.42
26-Apr-2015,226.29
27-Apr-2015,222.66
28-Apr-2015,225.69
29-Apr-2015,225.2
30-Apr-2015,233.43
01-May-2015,234.13
02-May-2015,230.97
03-May-2015,236.17
04-May-2015,234.66
05-May-2015,238.25
06-May-2015,233.99
07-May-2015,244.72
08-May-2015,237.16
09-May-2015,239.35
10-May-2015,244.19
11-May-2015,239.11
12-May-2015,242.72
13-May-2015,238.32
14-May-2015,235.97
15-May-2015,236.63
16-May-2015,235.78
17-May-2015,236.63
18-May-2015,232.04
19-May-2015,234.6
20-May-2015,231.4
21-May-2015,240.5
22-May-2015,238.77
23-May-2015,238.8
24-May-2015,235.65
25-May-2015,235.94
26-May-2015,235.59
27-May-2015,236.48
28-May-2015,235.87
29-May-2015,236.44
30-May-2015,231.95
31-May-2015,222.4
01-Jun-2015,228.34
02-Jun-2015,226.29
03-Jun-2015,225.54
04-Jun-2015,225.4
05-Jun-2015,224.49
06-Jun-2015,222.6
07-Jun-2015,224.99
08-Jun-2015,230.1
09-Jun-2015,228.01
10-Jun-2015,228.88
11-Jun-2015,229.98
12-Jun-2015,230.22
13-Jun-2015,229.6
14-Jun-2015,236.46
15-Jun-2015,245.35
16-Jun-2015,236
17-Jun-2015,248.25
18-Jun-2015,246.45
19-Jun-2015,248.26
20-Jun-2015,242.47
21-Jun-2015,246.35
22-Jun-2015,243.55
23-Jun-2015,240.64
24-Jun-2015,241.92
25-Jun-2015,240.2
26-Jun-2015,248.5
27-Jun-2015,248.76
28-Jun-2015,251.21
29-Jun-2015,262.53
30-Jun-2015,257.85
01-Jul-2015,262.43
02-Jul-2015,255.1
03-Jul-2015,257.92
04-Jul-2015,256.12
05-Jul-2015,273.37
06-Jul-2015,267.26
07-Jul-2015,268.53
08-Jul-2015,270.68
09-Jul-2015,286.98
10-Jul-2015,269
11-Jul-2015,309.3
12-Jul-2015,289.9
13-Jul-2015,310.55
14-Jul-2015,290.95
15-Jul-2015,275.76
16-Jul-2015,285.66
17-Jul-2015,278.08
18-Jul-2015,276.09
19-Jul-2015,276.74
20-Jul-2015,278.97
21-Jul-2015,277.54
22-Jul-2015,276.76
23-Jul-2015,287.3
24-Jul-2015,287.12
25-Jul-2015,289
26-Jul-2015,290.79
27-Jul-2015,295.24
28-Jul-2015,293.93
29-Jul-2015,287.56
30-Jul-2015,284.78
31-Jul-2015,288.45
01-Aug-2015,280.69
02-Aug-2015,284.39
03-Aug-2015,282.26
04-Aug-2015,282.69
05-Aug-2015,277.1
06-Aug-2015,281
07-Aug-2015,269.89
08-Aug-2015,265.42
09-Aug-2015,262.22
10-Aug-2015,265.85
11-Aug-2015,267.89
12-Aug-2015,270.98
13-Aug-2015,266.99
14-Aug-2015,265.41
15-Aug-2015,265.93
16-Aug-2015,257.47
17-Aug-2015,257.45
18-Aug-2015,256.66
19-Aug-2015,233.29
20-Aug-2015,233.23
21-Aug-2015,235.31
22-Aug-2015,226.04
23-Aug-2015,228.68
24-Aug-2015,228.14
25-Aug-2015,222.02
26-Aug-2015,228.84
27-Aug-2015,225.04
28-Aug-2015,234.17
29-Aug-2015,228.22
30-Aug-2015,229.63
31-Aug-2015,230.94
01-Sep-2015,228.32
02-Sep-2015,227.97
03-Sep-2015,227.42
04-Sep-2015,230.8
05-Sep-2015,230.73
06-Sep-2015,240.2
07-Sep-2015,241.31
08-Sep-2015,240.47
09-Sep-2015,240.08
10-Sep-2015,239.68
11-Sep-2015,238.81
12-Sep-2015,235.13
13-Sep-2015,229.86
14-Sep-2015,230
15-Sep-2015,230
16-Sep-2015,227.86
17-Sep-2015,228.33
18-Sep-2015,232.99
19-Sep-2015,230.71
20-Sep-2015,230.25
21-Sep-2015,226.56
22-Sep-2015,229.43
23-Sep-2015,230.42
24-Sep-2015,233.9
25-Sep-2015,235.79
26-Sep-2015,235.22
27-Sep-2015,238.94
28-Sep-2015,237.68
29-Sep-2015,239.14
30-Sep-2015,238.98
01-Oct-2015,237.78
02-Oct-2015,238.03
03-Oct-2015,239.47
04-Oct-2015,239.22
05-Oct-2015,238.4
06-Oct-2015,245.25
07-Oct-2015,243.91
08-Oct-2015,243.01
09-Oct-2015,245.79
10-Oct-2015,248.08
11-Oct-2015,245.72
12-Oct-2015,249.58
13-Oct-2015,254.6
14-Oct-2015,249.98
15-Oct-2015,262.31
16-Oct-2015,269.07
17-Oct-2015,262.26
18-Oct-2015,262.44
19-Oct-2015,264.16
20-Oct-2015,263.59
21-Oct-2015,269.1
22-Oct-2015,273.95
23-Oct-2015,274.35
24-Oct-2015,279.9
25-Oct-2015,295.01
26-Oct-2015,282.8
27-Oct-2015,294.73
28-Oct-2015,298.95
29-Oct-2015,304.79
30-Oct-2015,329.2
31-Oct-2015,310.92
01-Nov-2015,310.18
02-Nov-2015,340.69
03-Nov-2015,409
04-Nov-2015,404.5
05-Nov-2015,400
06-Nov-2015,388.38
07-Nov-2015,373.69
08-Nov-2015,381.51
09-Nov-2015,378.8
10-Nov-2015,380.62
11-Nov-2015,309.9
12-Nov-2015,331.6
13-Nov-2015,340.81
14-Nov-2015,331.9
15-Nov-2015,322.33
16-Nov-2015,318.97
17-Nov-2015,335.95
18-Nov-2015,334.46
19-Nov-2015,333.66
20-Nov-2015,320.62
21-Nov-2015,325.56
22-Nov-2015,326.31
23-Nov-2015,324.49
24-Nov-2015,321.1
25-Nov-2015,319.64
26-Nov-2015,348
27-Nov-2015,359.54
28-Nov-2015,358
29-Nov-2015,363.98
30-Nov-2015,372.53
01-Dec-2015,377.27
02-Dec-2015,360.98
03-Dec-2015,362.49
04-Dec-2015,361.47
05-Dec-2015,390.04
06-Dec-2015,390.04
07-Dec-2015,387.3
08-Dec-2015,394.99
09-Dec-2015,414.01
10-Dec-2015,416.49
11-Dec-2015,444.29
12-Dec-2015,426.06
13-Dec-2015,436.2
14-Dec-2015,445.6
15-Dec-2015,459.48
16-Dec-2015,463.98
17-Dec-2015,453.39
18-Dec-2015,458.95
19-Dec-2015,463
20-Dec-2015,434.98
21-Dec-2015,438.7
22-Dec-2015,438.35
23-Dec-2015,441.4
24-Dec-2015,453.95
25-Dec-2015,456
26-Dec-2015,417.99
27-Dec-2015,418.46
28-Dec-2015,422.42
29-Dec-2015,431.13
30-Dec-2015,428
31-Dec-2015,428.23
01-Jan-2016,432.33
02-Jan-2016,433.94
03-Jan-2016,432.76
04-Jan-2016,433
05-Jan-2016,431.9
06-Jan-2016,432.43
07-Jan-2016,453.71
08-Jan-2016,447.04
09-Jan-2016,452.64
10-Jan-2016,446.24
11-Jan-2016,447.11
12-Jan-2016,447.98
13-Jan-2016,429.57
14-Jan-2016,431.9
15-Jan-2016,429.55
16-Jan-2016,370.4
17-Jan-2016,385.45
18-Jan-2016,380.16
19-Jan-2016,378.66
20-Jan-2016,408.33
21-Jan-2016,420.35
22-Jan-2016,385.7
23-Jan-2016,388.5
24-Jan-2016,385.09
25-Jan-2016,387.09
26-Jan-2016,394.12
27-Jan-2016,391.66
28-Jan-2016,382.44
29-Jan-2016,377.26
30-Jan-2016,378.18
31-Jan-2016,376.86
01-Feb-2016,372
02-Feb-2016,371.99
03-Feb-2016,368.38
04-Feb-2016,385.06
05-Feb-2016,388
06-Feb-2016,373.04
07-Feb-2016,373.74
08-Feb-2016,375
09-Feb-2016,372.61
10-Feb-2016,378.98
11-Feb-2016,379.14
12-Feb-2016,381.46
13-Feb-2016,388.6
14-Feb-2016,389.88
15-Feb-2016,402.64
16-Feb-2016,406.69
17-Feb-2016,407
18-Feb-2016,418.97
19-Feb-2016,418.02
20-Feb-2016,419.98
21-Feb-2016,434.67
22-Feb-2016,438.5
23-Feb-2016,436.76
24-Feb-2016,423.1
25-Feb-2016,421.4
26-Feb-2016,423.46
27-Feb-2016,432
28-Feb-2016,433.47
29-Feb-2016,431.89
01-Mar-2016,431.87
02-Mar-2016,429.99
03-Mar-2016,422.5
04-Mar-2016,416.48
05-Mar-2016,401
06-Mar-2016,399.17
07-Mar-2016,411.94
08-Mar-2016,412.39
09-Mar-2016,412.15
10-Mar-2016,416
11-Mar-2016,421.22
12-Mar-2016,420.11
13-Mar-2016,413.89
14-Mar-2016,414.78
15-Mar-2016,414.99
16-Mar-2016,415.99
17-Mar-2016,418.64
18-Mar-2016,418.49
19-Mar-2016,405.59
20-Mar-2016,410.77
21-Mar-2016,411.81
22-Mar-2016,415.35
23-Mar-2016,417.8
24-Mar-2016,417.96
25-Mar-2016,416.44
26-Mar-2016,415.71
27-Mar-2016,416.96
28-Mar-2016,422.96
29-Mar-2016,414
30-Mar-2016,415.83
31-Mar-2016,416.94
01-Apr-2016,416.25
02-Apr-2016,416.31
03-Apr-2016,418.07
04-Apr-2016,418.99
05-Apr-2016,419.71
06-Apr-2016,421.09
07-Apr-2016,420.33
08-Apr-2016,419.95
09-Apr-2016,417.73
10-Apr-2016,421.63
11-Apr-2016,420.75
12-Apr-2016,425.89
13-Apr-2016,424.61
14-Apr-2016,423.87
15-Apr-2016,429.09
16-Apr-2016,429.43
17-Apr-2016,430.58
18-Apr-2016,427.28
19-Apr-2016,435.91
20-Apr-2016,435.95
21-Apr-2016,451
22-Apr-2016,447.25
23-Apr-2016,447.7
24-Apr-2016,459.4
25-Apr-2016,463.86
26-Apr-2016,462.5
27-Apr-2016,447.31
28-Apr-2016,450
29-Apr-2016,449.98
30-Apr-2016,447.17
01-May-2016,451.9
02-May-2016,453
03-May-2016,450.96
04-May-2016,447.37
05-May-2016,446.84
06-May-2016,460.91
07-May-2016,459.04
08-May-2016,459.02
09-May-2016,461.63
10-May-2016,450
11-May-2016,450.78
12-May-2016,454.7
13-May-2016,456.82
14-May-2016,455.82
15-May-2016,457.08
16-May-2016,454.88
17-May-2016,454
18-May-2016,452.9
19-May-2016,441.87
20-May-2016,436.05
21-May-2016,443.89
22-May-2016,438
23-May-2016,438.47
24-May-2016,445.34
25-May-2016,447.94
26-May-2016,448.7
27-May-2016,470.29
28-May-2016,522.43
29-May-2016,526.64
30-May-2016,525.15
31-May-2016,531.15
01-Jun-2016,531.97
02-Jun-2016,539.99
03-Jun-2016,568
04-Jun-2016,567.88
05-Jun-2016,574.02
06-Jun-2016,584.5
07-Jun-2016,583.72
08-Jun-2016,578.68
09-Jun-2016,575.2941
10-Jun-2016,574.32
11-Jun-2016,594.44
12-Jun-2016,664.8465
13-Jun-2016,665.85
14-Jun-2016,685.24
15-Jun-2016,692.28
16-Jun-2016,693.88
17-Jun-2016,743.91
18-Jun-2016,754.36
19-Jun-2016,751.96
20-Jun-2016,729.19
21-Jun-2016,665.95
22-Jun-2016,664.46
23-Jun-2016,624.54
24-Jun-2016,660.6
25-Jun-2016,665
26-Jun-2016,627.39
27-Jun-2016,646.7
28-Jun-2016,651.85
29-Jun-2016,637.95
30-Jun-2016,671.4
01-Jul-2016,667.95
02-Jul-2016,701.71
03-Jul-2016,658.41
04-Jul-2016,656.97
05-Jul-2016,666.48
06-Jul-2016,673.78
07-Jul-2016,673.76
08-Jul-2016,659.55
09-Jul-2016,651.86
10-Jul-2016,647.41
11-Jul-2016,647.98
12-Jul-2016,672.76
13-Jul-2016,664.5
14-Jul-2016,658.83
15-Jul-2016,664.57
16-Jul-2016,663.19
17-Jul-2016,675.45
18-Jul-2016,673.2
19-Jul-2016,673.46
20-Jul-2016,665.64
21-Jul-2016,664.88
22-Jul-2016,664
23-Jul-2016,655.84
24-Jul-2016,661.41
25-Jul-2016,661.48
26-Jul-2016,655.06
27-Jul-2016,654.98
28-Jul-2016,655.37
29-Jul-2016,656.88
30-Jul-2016,654.73
31-Jul-2016,654.68
01-Aug-2016,606.32
02-Aug-2016,515.06
03-Aug-2016,530.74
04-Aug-2016,577.31
05-Aug-2016,576.55
06-Aug-2016,572.72
07-Aug-2016,594.27
08-Aug-2016,592.69
09-Aug-2016,591.69
10-Aug-2016,592.18
11-Aug-2016,589.24
12-Aug-2016,586.01
